id,name,state,created_at_ms,duration_ms,poll_count,run_time_ms,parent_id
3023,api_request,Completed,12987,12987.627875,0,0,
33,request_13,Completed,13501,13501.033417,0,0,
2052,api_request,Completed,13147,13147.542958,0,0,
326,handle_request,Completed,13438,13438.572750000001,0,0,
2312,api_request,Completed,13102,13102.321833,0,0,
3236,request_835,Completed,12946,12946.236833,0,0,
577,handle_request,Completed,13398,13398.189542,0,0,
1676,api_request,Completed,13208,13208.997583,0,0,
2449,request_638,Completed,13081,13081.779666999999,0,0,
156,handle_request,Completed,13480,13480.187042000001,0,0,
1052,handle_request,Completed,13317,13317.312791999999,0,0,
1755,request_464,Completed,13195,13195.139208,0,0,
928,cache_get,Completed,13338,13338.130874999999,0,0,
2169,cache_get,Completed,13129,13129.225041,0,0,
846,request_239,Completed,13350,13350.857208000001,0,0,
3297,cache_get,Completed,12939,12939.421208,0,0,
4632,db_query,Completed,4363,4363.649332999999,0,0,
2785,api_request,Completed,13027,13027.86,0,0,
3156,request_814,Completed,12960,12960.388458000001,0,0,
1289,request_344,Completed,13275,13275.49125,0,0,
1645,handle_request,Completed,13215,13215.1145,0,0,
1949,cache_get,Completed,13168,13168.722084,0,0,
865,api_request,Completed,13351,13351.035916,0,0,
3899,handle_request,Completed,12838,12838.68975,0,0,
105,request_36,Completed,13487,13487.780666999999,0,0,
3659,handle_request,Completed,12878,12878.477374999999,0,0,
3599,api_request,Completed,12885,12885.098209,0,0,
197,cache_get,Completed,13466,13466.872500000001,0,0,
2470,api_request,Completed,13076,13076.589,0,0,
2045,request_537,Completed,13148,13148.22925,0,0,
4544,db_query,Completed,5363,5363.078708,0,0,
2347,handle_request,Completed,13102,13102.942125,0,0,
3969,db_query,Completed,11817,11817.03,0,0,
4165,db_query,Completed,9620,9620.816584,0,0,
1431,request_382,Completed,13250,13250.073541999998,0,0,
2622,cache_get,Completed,13055,13055.150749999999,0,0,
289,handle_request,Completed,13445,13445.791542,0,0,
2445,handle_request,Completed,13082,13082.507666,0,0,
3282,cache_get,Completed,12940,12940.042500000001,0,0,
344,request_112,Completed,13432,13432.524459,0,0,
3898,handle_request,Completed,12839,12839.115082999999,0,0,
2190,api_request,Completed,13124,13124.07975,0,0,
2982,handle_request,Completed,12994,12994.98075,0,0,
3630,request_931,Completed,12879,12879.02075,0,0,
3866,cache_get,Completed,12846,12846.033167,0,0,
4097,db_query,Completed,10379,10379.123916999999,0,0,
93,cache_get,Completed,13495,13495.203416,0,0,
572,handle_request,Completed,13399,13399.224917,0,0,
2954,api_request,Completed,12995,12995.190416,0,0,
1001,request_277,Completed,13325,13325.235375,0,0,
4064,db_query,Completed,10750,10750.830917,0,0,
4360,db_query,Completed,7423,7423.105083,0,0,
1522,request_404,Completed,13237,13237.013041999999,0,0,
5,request_5,Completed,13509,13509.222416,0,0,
3620,cache_get,Completed,12885,12885.69075,0,0,
2048,request_539,Completed,13148,13148.890417,0,0,
1411,cache_get,Completed,13256,13256.372083,0,0,
3182,cache_get,Completed,12961,12961.324584,0,0,
4265,db_query,Completed,8487,8487.388375,0,0,
4513,db_query,Completed,5703,5703.238042,0,0,
2137,cache_get,Completed,13136,13136.232333,0,0,
1780,handle_request,Completed,13196,13196.335791,0,0,
3241,cache_get,Completed,12947,12947.675958,0,0,
4660,db_query,Completed,4044,4044.8564579999997,0,0,
43,request_18,Completed,13502,13502.610459,0,0,
4052,db_query,Completed,10877,10877.573333,0,0,
3211,cache_get,Completed,12954,12954.646583,0,0,
3547,handle_request,Completed,12899,12899.662375,0,0,
4694,db_query,Completed,3673,3673.292333,0,0,
683,handle_request,Completed,13379,13379.975084,0,0,
4755,db_query,Completed,2978,2978.432083,0,0,
2010,api_request,Completed,13156,13156.154292,0,0,
110,handle_request,Completed,13488,13488.978458,0,0,
1382,handle_request,Completed,13263,13263.662124999999,0,0,
2646,cache_get,Completed,13049,13049.310708,0,0,
2709,api_request,Completed,13043,13043.141916999999,0,0,
4302,db_query,Completed,8071,8071.201292,0,0,
3314,api_request,Completed,12934,12934.111625,0,0,
4074,db_query,Completed,10634,10634.417667,0,0,
708,request_201,Completed,13373,13373.33975,0,0,
3195,cache_get,Completed,12955,12955.028833,0,0,
3333,request_856,Completed,12934,12934.136375,0,0,
3524,request_907,Completed,12900,12900.065708,0,0,
3372,cache_get,Completed,12927,12927.37075,0,0,
2991,api_request,Completed,12989,12989.858790999999,0,0,
4030,db_query,Completed,11137,11137.63425,0,0,
4427,db_query,Completed,6676,6676.493917,0,0,
2697,api_request,Completed,13043,13043.482750000001,0,0,
4188,db_query,Completed,9352,9352.224166999998,0,0,
339,handle_request,Completed,13440,13440.674959,0,0,
172,handle_request,Completed,13475,13475.442041999999,0,0,
522,api_request,Completed,13406,13406.298165999999,0,0,
531,cache_get,Completed,13406,13406.310333000001,0,0,
2698,handle_request,Completed,13043,13043.631959,0,0,
3663,api_request,Completed,12880,12880.207875,0,0,
3472,api_request,Completed,12907,12907.480584,0,0,
4118,db_query,Completed,10146,10146.694166,0,0,
1776,handle_request,Completed,13197,13197.242375,0,0,
568,handle_request,Completed,13400,13400.518833,0,0,
3759,handle_request,Completed,12860,12860.750166000002,0,0,
2404,request_629,Completed,13090,13090.9885,0,0,
825,cache_get,Completed,13359,13359.908917,0,0,
4084,db_query,Completed,10527,10527.792207999999,0,0,
4297,db_query,Completed,8139,8139.148499999999,0,0,
238,cache_get,Completed,13461,13461.517292,0,0,
504,api_request,Completed,13412,13412.920042,0,0,
1126,cache_get,Completed,13306,13306.077333,0,0,
2881,handle_request,Completed,13009,13009.432208,0,0,
3576,cache_get,Completed,12893,12893.658374999999,0,0,
1000,request_276,Completed,13326,13326.756542,0,0,
4277,db_query,Completed,8361,8361.535208,0,0,
4609,db_query,Completed,4627,4627.15625,0,0,
4673,db_query,Completed,3910,3910.0282079999997,0,0,
51,cache_get,Completed,13503,13503.822,0,0,
4447,db_query,Completed,6452,6452.267625,0,0,
4693,db_query,Completed,3684,3684.71125,0,0,
1605,request_425,Completed,13224,13224.50125,0,0,
405,handle_request,Completed,13427,13427.508417000001,0,0,
1841,request_488,Completed,13183,13183.586042,0,0,
702,handle_request,Completed,13381,13381.126542,0,0,
2493,cache_get,Completed,13077,13077.642875,0,0,
725,api_request,Completed,13374,13374.365042000001,0,0,
949,api_request,Completed,13339,13339.704709,0,0,
2365,request_620,Completed,13098,13098.469665999999,0,0,
4647,db_query,Completed,4199,4199.619083,0,0,
1136,api_request,Completed,13306,13306.527334,0,0,
4011,db_query,Completed,11352,11352.571667,0,0,
1577,handle_request,Completed,13231,13231.928999999998,0,0,
4311,db_query,Completed,7975,7975.850625,0,0,
4704,db_query,Completed,3559,3559.514416,0,0,
3923,db_query,Completed,12331,12331.87775,0,0,
4136,db_query,Completed,9943,9943.106833,0,0,
1620,handle_request,Completed,13224,13224.862667,0,0,
1477,api_request,Completed,13245,13245.707708,0,0,
2639,request_685,Completed,13050,13050.848084,0,0,
4631,db_query,Completed,4383,4383.290125,0,0,
1488,request_395,Completed,13245,13245.647083,0,0,
455,cache_get,Completed,13420,13420.865624999999,0,0,
249,cache_get,Completed,13462,13462.344958,0,0,
4449,db_query,Completed,6432,6432.600458,0,0,
1855,cache_get,Completed,13184,13184.104707999999,0,0,
1968,cache_get,Completed,13164,13164.871458,0,0,
4094,db_query,Completed,10411,10411.623207999999,0,0,
3001,request_778,Completed,12991,12991.338333,0,0,
3905,cache_get,Completed,12841,12841.751917,0,0,
4195,db_query,Completed,9277,9277.95725,0,0,
384,request_121,Completed,13428,13428.289459,0,0,
4764,db_query,Completed,2890,2890.128208,0,0,
2296,handle_request,Completed,13112,13112.840875,0,0,
2299,handle_request,Completed,13112,13112.861833,0,0,
4239,db_query,Completed,8790,8790.373834,0,0,
4514,db_query,Completed,5696,5696.4589160000005,0,0,
3448,cache_get,Completed,12916,12916.015,0,0,
4351,db_query,Completed,7530,7530.60225,0,0,
1550,api_request,Completed,13232,13232.739458,0,0,
2570,handle_request,Completed,13065,13065.184042,0,0,
3725,api_request,Completed,12869,12869.076708,0,0,
694,request_198,Completed,13382,13382.111167,0,0,
272,request_90,Completed,13455,13455.861499999999,0,0,
1978,handle_request,Completed,13165,13165.284459,0,0,
2276,request_595,Completed,13113,13113.204083999999,0,0,
2525,api_request,Completed,13071,13071.783084,0,0,
2256,request_589,Completed,13120,13120.057417,0,0,
596,handle_request,Completed,13395,13395.30525,0,0,
3531,handle_request,Completed,12902,12902.1445,0,0,
1359,request_365,Completed,13266,13266.057625,0,0,
4664,db_query,Completed,4006,4006.903583,0,0,
1282,cache_get,Completed,13279,13279.307875,0,0,
3806,request_977,Completed,12856,12856.160624999999,0,0,
4201,db_query,Completed,9219,9219.083125,0,0,
498,cache_get,Completed,13414,13414.614416999999,0,0,
2789,api_request,Completed,13031,13031.722625,0,0,
225,request_76,Completed,13463,13463.429082999999,0,0,
1239,api_request,Completed,13286,13286.789083,0,0,
1242,handle_request,Completed,13286,13286.810333,0,0,
4128,db_query,Completed,10025,10025.101125000001,0,0,
144,handle_request,Completed,13484,13484.439667,0,0,
3163,api_request,Completed,12964,12964.410541,0,0,
3916,api_request,Completed,12835,12835.693541999999,0,0,
120,cache_get,Completed,13491,13491.623042000001,0,0,
800,request_224,Completed,13362,13362.017834,0,0,
734,cache_get,Completed,13375,13375.892125,0,0,
1443,request_388,Completed,13253,13253.833292,0,0,
1711,request_451,Completed,13205,13205.318333,0,0,
2238,api_request,Completed,13120,13120.701041,0,0,
855,cache_get,Completed,13355,13355.217333,0,0,
2274,request_594,Completed,13113,13113.899334,0,0,
3836,api_request,Completed,12849,12849.74725,0,0,
2053,api_request,Completed,13152,13152.289250000002,0,0,
2835,api_request,Completed,13018,13018.479208,0,0,
540,handle_request,Completed,13408,13408.834,0,0,
2183,api_request,Completed,13133,13133.743334,0,0,
1510,api_request,Completed,13240,13240.6445,0,0,
1565,request_415,Completed,13233,13233.706625,0,0,
3111,api_request,Completed,12971,12971.760208,0,0,
304,cache_get,Completed,13449,13449.652583000001,0,0,
2781,api_request,Completed,13032,13032.463792,0,0,
497,handle_request,Completed,13415,13415.340457999999,0,0,
3231,api_request,Completed,12951,12951.174542,0,0,
3945,db_query,Completed,12090,12090.882542,0,0,
4266,db_query,Completed,8480,8480.793916999999,0,0,
2857,handle_request,Completed,13018,13018.765292,0,0,
1072,request_291,Completed,13315,13315.506875000001,0,0,
4483,db_query,Completed,6047,6047.0995,0,0,
695,request_199,Completed,13383,13383.346666,0,0,
2875,api_request,Completed,13011,13011.997958,0,0,
4208,db_query,Completed,9132,9132.412917,0,0,
2456,request_639,Completed,13086,13086.868499999999,0,0,
4746,db_query,Completed,3089,3089.195459,0,0,
1093,cache_get,Completed,13315,13315.655292000001,0,0,
3075,handle_request,Completed,12979,12979.141791,0,0,
95,cache_get,Completed,13499,13499.446958,0,0,
1519,request_402,Completed,13241,13241.128333,0,0,
935,handle_request,Completed,13343,13343.25875,0,0,
2824,cache_get,Completed,13025,13025.980084,0,0,
811,cache_get,Completed,13362,13362.891875000001,0,0,
3010,handle_request,Completed,12993,12993.202333,0,0,
4273,db_query,Completed,8404,8404.528083000001,0,0,
2387,api_request,Completed,13100,13100.9025,0,0,
4552,db_query,Completed,5272,5272.051624999999,0,0,
3104,handle_request,Completed,12979,12979.298542,0,0,
3473,request_892,Completed,12910,12910.738625,0,0,
3600,api_request,Completed,12890,12890.12925,0,0,
565,cache_get,Completed,13403,13403.764833000001,0,0,
3453,handle_request,Completed,12917,12917.875958,0,0,
1543,api_request,Completed,13241,13241.438,0,0,
1083,handle_request,Completed,13316,13316.104875,0,0,
3754,cache_get,Completed,12864,12864.079583,0,0,
3815,cache_get,Completed,12857,12857.701833000001,0,0,
265,request_88,Completed,13457,13457.732834,0,0,
3686,cache_get,Completed,12876,12876.820084,0,0,
10,request_10,Completed,13513,13513.786416,0,0,
1531,handle_request,Completed,13241,13241.6305,0,0,
962,request_268,Completed,13336,13336.909166,0,0,
439,cache_get,Completed,13423,13423.542540999999,0,0,
2849,request_738,Completed,13019,13019.645416,0,0,
3018,cache_get,Completed,12993,12993.694749999999,0,0,
4332,db_query,Completed,7745,7745.296791999999,0,0,
425,api_request,Completed,13423,13423.675833000001,0,0,
4000,db_query,Completed,11472,11472.504833,0,0,
3753,handle_request,Completed,12864,12864.416084,0,0,
4021,db_query,Completed,11238,11238.706791,0,0,
662,handle_request,Completed,13390,13390.366291,0,0,
2557,request_666,Completed,13067,13067.515374999999,0,0,
2642,handle_request,Completed,13053,13053.702749999999,0,0,
4286,db_query,Completed,8258,8258.53175,0,0,
1933,handle_request,Completed,13174,13174.536375000001,0,0,
271,cache_get,Completed,13458,13458.19625,0,0,
2955,api_request,Completed,13000,13000.350125,0,0,
4031,db_query,Completed,11131,11131.656500000001,0,0,
4192,db_query,Completed,9316,9316.887625,0,0,
4065,db_query,Completed,10744,10744.988583,0,0,
4440,db_query,Completed,6533,6533.424207999999,0,0,
1330,api_request,Completed,13275,13275.291833000001,0,0,
102,request_33,Completed,13493,13493.726999999999,0,0,
1854,handle_request,Completed,13187,13187.131292,0,0,
4720,db_query,Completed,3380,3380.001667,0,0,
3056,cache_get,Completed,12987,12987.274458,0,0,
1946,cache_get,Completed,13174,13174.847166,0,0,
3964,db_query,Completed,11878,11878.605625,0,0,
591,request_174,Completed,13397,13397.883667,0,0,
4690,db_query,Completed,3718,3718.9986670000003,0,0,
3825,cache_get,Completed,12858,12858.577708,0,0,
4039,db_query,Completed,11034,11034.778875,0,0,
2321,api_request,Completed,13109,13109.0065,0,0,
810,handle_request,Completed,13364,13364.219875,0,0,
1080,api_request,Completed,13317,13317.176834,0,0,
2877,request_745,Completed,13013,13013.626417,0,0,
4412,db_query,Completed,6853,6853.362916,0,0,
2122,request_559,Completed,13141,13141.687375,0,0,
2218,cache_get,Completed,13129,13129.891208000001,0,0,
2635,request_682,Completed,13054,13054.445082999999,0,0,
2820,api_request,Completed,13027,13027.517458,0,0,
1562,request_413,Completed,13235,13235.81825,0,0,
2352,request_611,Completed,13102,13102.432875,0,0,
126,cache_get,Completed,13494,13494.115708000001,0,0,
583,api_request,Completed,13405,13405.133667,0,0,
4140,db_query,Completed,9901,9901.011875,0,0,
3931,db_query,Completed,12251,12251.073459000001,0,0,
3584,api_request,Completed,12898,12898.108125,0,0,
1213,api_request,Completed,13296,13296.508542,0,0,
641,request_189,Completed,13391,13391.425,0,0,
748,db_query,Completed,13377,13377.388916,0,0,
1132,handle_request,Completed,13310,13310.655499999999,0,0,
2420,cache_get,Completed,13095,13095.758625,0,0,
4506,db_query,Completed,5795,5795.680875,0,0,
705,cache_get,Completed,13385,13385.457291,0,0,
3199,request_827,Completed,12960,12960.391042,0,0,
1927,request_510,Completed,13175,13175.657083999999,0,0,
805,request_228,Completed,13364,13364.846041,0,0,
2713,request_702,Completed,13041,13041.897,0,0,
841,api_request,Completed,13358,13358.001625,0,0,
3564,api_request,Completed,12898,12898.594375,0,0,
1626,api_request,Completed,13229,13229.039625000001,0,0,
4148,db_query,Completed,9805,9805.289999999999,0,0,
1446,api_request,Completed,13256,13256.794875000001,0,0,
3393,api_request,Completed,12925,12925.972208,0,0,
1444,cache_get,Completed,13256,13256.849125,0,0,
4318,db_query,Completed,7893,7893.479542,0,0,
83,cache_get,Completed,13501,13501.756374999999,0,0,
3696,handle_request,Completed,12878,12878.644084,0,0,
4339,db_query,Completed,7660,7660.579916,0,0,
649,handle_request,Completed,13391,13391.951708,0,0,
1211,api_request,Completed,13297,13297.108042,0,0,
2448,cache_get,Completed,13089,13089.405791000001,0,0,
3125,api_request,Completed,12974,12974.616209,0,0,
3363,handle_request,Completed,12933,12933.179541,0,0,
1096,cache_get,Completed,13318,13318.207375,0,0,
1503,cache_get,Completed,13250,13250.111958,0,0,
2507,cache_get,Completed,13082,13082.520667,0,0,
1630,api_request,Completed,13223,13223.813458,0,0,
1414,handle_request,Completed,13262,13262.948624999999,0,0,
2931,api_request,Completed,13007,13007.801334,0,0,
1090,cache_get,Completed,13318,13318.387375,0,0,
1694,handle_request,Completed,13215,13215.626333999999,0,0,
1889,handle_request,Completed,13183,13183.315209,0,0,
4407,db_query,Completed,6904,6904.443041,0,0,
3729,handle_request,Completed,12873,12873.297666999999,0,0,
3110,api_request,Completed,12975,12975.026249999999,0,0,
4024,db_query,Completed,11203,11203.303082999999,0,0,
1364,api_request,Completed,13270,13270.128291,0,0,
597,request_176,Completed,13399,13399.463041,0,0,
741,handle_request,Completed,13379,13379.593,0,0,
337,cache_get,Completed,13446,13446.780875,0,0,
1263,handle_request,Completed,13290,13290.719792000002,0,0,
352,request_116,Completed,13439,13439.912458,0,0,
1928,api_request,Completed,13176,13176.65775,0,0,
179,cache_get,Completed,13481,13481.610125,0,0,
2746,cache_get,Completed,13042,13042.844292,0,0,
2870,request_741,Completed,13015,13015.26475,0,0,
851,cache_get,Completed,13359,13359.021374999998,0,0,
3698,cache_get,Completed,12879,12879.466958,0,0,
2012,api_request,Completed,13162,13162.929875,0,0,
4151,db_query,Completed,9775,9775.372959,0,0,
561,api_request,Completed,13406,13406.690542,0,0,
2036,api_request,Completed,13156,13156.163833,0,0,
1680,request_441,Completed,13216,13216.311582999999,0,0,
1741,handle_request,Completed,13209,13209.264875,0,0,
4267,db_query,Completed,8474,8474.209,0,0,
4698,db_query,Completed,3625,3625.0108330000003,0,0,
2973,request_768,Completed,13002,13002.717666,0,0,
336,handle_request,Completed,13447,13447.244375,0,0,
1288,cache_get,Completed,13283,13283.847209,0,0,
1050,request_285,Completed,13325,13325.921333,0,0,
1511,api_request,Completed,13244,13244.616167,0,0,
4321,db_query,Completed,7864,7864.210334,0,0,
1819,handle_request,Completed,13196,13196.358666,0,0,
2897,cache_get,Completed,13015,13015.657666,0,0,
3086,request_799,Completed,12982,12982.716417000001,0,0,
1881,cache_get,Completed,13184,13184.219667000001,0,0,
1404,handle_request,Completed,13263,13263.998000000001,0,0,
1106,api_request,Completed,13319,13319.350666,0,0,
3383,api_request,Completed,12934,12934.33,0,0,
1204,api_request,Completed,13298,13298.443000000001,0,0,
3612,cache_get,Completed,12893,12893.487916,0,0,
2394,cache_get,Completed,13097,13097.643708,0,0,
262,request_86,Completed,13461,13461.068041,0,0,
4626,db_query,Completed,4438,4438.964999999999,0,0,
407,handle_request,Completed,13433,13433.778417,0,0,
2138,handle_request,Completed,13143,13143.974291999999,0,0,
2631,api_request,Completed,13056,13056.759709,0,0,
582,cache_get,Completed,13407,13407.339875,0,0,
4753,db_query,Completed,3022,3022.189958,0,0,
138,handle_request,Completed,13489,13489.486625,0,0,
1123,cache_get,Completed,13312,13312.807708999999,0,0,
1610,handle_request,Completed,13230,13230.966792000001,0,0,
2847,request_737,Completed,13023,13023.071542,0,0,
2859,cache_get,Completed,13023,13023.085083,0,0,
3022,cache_get,Completed,12997,12997.125792,0,0,
3602,request_923,Completed,12893,12893.897917,0,0,
3191,api_request,Completed,12962,12962.558333,0,0,
380,api_request,Completed,13440,13440.946875,0,0,
4123,db_query,Completed,10096,10096.213167,0,0,
472,request_146,Completed,13419,13419.995042,0,0,
1428,cache_get,Completed,13264,13264.520875,0,0,
2075,cache_get,Completed,13150,13150.304916,0,0,
1536,request_409,Completed,13245,13245.386041,0,0,
2668,handle_request,Completed,13057,13057.070292,0,0,
2695,cache_get,Completed,13051,13051.046542,0,0,
1154,api_request,Completed,13306,13306.199833,0,0,
4495,db_query,Completed,5915,5915.305125,0,0,
2308,api_request,Completed,13118,13118.894250000001,0,0,
351,handle_request,Completed,13441,13441.3845,0,0,
2823,handle_request,Completed,13030,13030.394,0,0,
2831,api_request,Completed,13023,13023.580084000001,0,0,
1308,handle_request,Completed,13284,13284.836333,0,0,
4022,db_query,Completed,11232,11232.110292,0,0,
445,handle_request,Completed,13427,13427.535958,0,0,
2405,cache_get,Completed,13098,13098.484833,0,0,
1826,cache_get,Completed,13197,13197.44875,0,0,
3440,cache_get,Completed,12922,12922.264791,0,0,
4262,db_query,Completed,8525,8525.078166,0,0,
4695,db_query,Completed,3672,3672.600917,0,0,
1894,handle_request,Completed,13185,13185.319040999999,0,0,
2531,cache_get,Completed,13077,13077.863042,0,0,
3112,request_801,Completed,12977,12977.000750000001,0,0,
2472,api_request,Completed,13086,13086.092333,0,0,
3326,api_request,Completed,12942,12942.373541,0,0,
80,handle_request,Completed,13504,13504.335458,0,0,
1228,handle_request,Completed,13299,13299.557,0,0,
2386,api_request,Completed,13105,13105.645499999999,0,0,
13,handle_request,Completed,13518,13518.197541,0,0,
356,request_117,Completed,13441,13441.865833,0,0,
3193,handle_request,Completed,12963,12963.409792,0,0,
1079,request_296,Completed,13320,13320.749375,0,0,
3786,cache_get,Completed,12868,12868.632333000001,0,0,
911,api_request,Completed,13348,13348.333375,0,0,
2798,api_request,Completed,13031,13031.068792,0,0,
3302,handle_request,Completed,12949,12949.551749999999,0,0,
3173,api_request,Completed,12970,12970.449042,0,0,
915,request_253,Completed,13348,13348.424041,0,0,
1801,api_request,Completed,13198,13198.054125,0,0,
276,cache_get,Completed,13462,13462.471458,0,0,
3168,handle_request,Completed,12970,12970.561167,0,0,
1322,request_357,Completed,13279,13279.469167000001,0,0,
937,cache_get,Completed,13348,13348.511333999999,0,0,
957,api_request,Completed,13341,13341.680125,0,0,
1864,handle_request,Completed,13191,13191.304125,0,0,
1547,cache_get,Completed,13246,13246.410958,0,0,
2839,api_request,Completed,13024,13024.452333,0,0,
3503,api_request,Completed,12915,12915.746208,0,0,
4767,db_query,Completed,2859,2859.951,0,0,
1197,request_325,Completed,13300,13300.249833,0,0,
2351,api_request,Completed,13106,13106.283542,0,0,
3286,request_850,Completed,12950,12950.014,0,0,
4759,db_query,Completed,2947,2947.053375,0,0,
4762,db_query,Completed,2916,2916.619167,0,0,
3587,cache_get,Completed,12900,12900.770709,0,0,
3798,api_request,Completed,12862,12862.975667,0,0,
869,cache_get,Completed,13361,13361.539458,0,0,
4532,db_query,Completed,5499,5499.476709,0,0,
876,request_243,Completed,13354,13354.732666,0,0,
1309,cache_get,Completed,13286,13286.030083,0,0,
898,handle_request,Completed,13354,13354.756167,0,0,
1822,request_480,Completed,13198,13198.609875,0,0,
2047,api_request,Completed,13158,13158.711917,0,0,
4641,db_query,Completed,4267,4267.320833000001,0,0,
1097,handle_request,Completed,13321,13321.566834000001,0,0,
1851,handle_request,Completed,13191,13191.8575,0,0,
821,cache_get,Completed,13368,13368.690750000002,0,0,
163,request_54,Completed,13484,13484.555708,0,0,
3062,handle_request,Completed,12992,12992.010167,0,0,
3847,handle_request,Completed,12856,12856.36375,0,0,
1903,cache_get,Completed,13186,13186.574833,0,0,
1135,handle_request,Completed,13314,13314.826083,0,0,
3822,handle_request,Completed,12863,12863.322667,0,0,
305,handle_request,Completed,13456,13456.181083000001,0,0,
3517,api_request,Completed,12909,12909.551166,0,0,
3996,db_query,Completed,11518,11518.711833,0,0,
3216,cache_get,Completed,12964,12964.558208,0,0,
3421,cache_get,Completed,12929,12929.932541,0,0,
1921,api_request,Completed,13179,13179.889917,0,0,
3038,api_request,Completed,12992,12992.404917,0,0,
2632,api_request,Completed,13059,13059.159666,0,0,
4160,db_query,Completed,9682,9682.525542000001,0,0,
2224,api_request,Completed,13134,13134.643167,0,0,
2199,request_575,Completed,13134,13134.768084,0,0,
3234,api_request,Completed,12957,12957.905666,0,0,
1348,handle_request,Completed,13280,13280.564417000001,0,0,
3485,request_897,Completed,12916,12916.888708,0,0,
428,api_request,Completed,13429,13429.441791000001,0,0,
1385,cache_get,Completed,13273,13273.712833,0,0,
1714,request_452,Completed,13212,13212.565042,0,0,
4189,db_query,Completed,9351,9351.756833,0,0,
3149,cache_get,Completed,12978,12978.631291,0,0,
1405,request_379,Completed,13266,13266.963333,0,0,
535,cache_get,Completed,13416,13416.012,0,0,
589,api_request,Completed,13403,13403.239417,0,0,
2076,request_544,Completed,13152,13152.706583000001,0,0,
1118,request_306,Completed,13315,13315.534791999999,0,0,
4253,db_query,Completed,8635,8635.829625,0,0,
1515,api_request,Completed,13247,13247.871583,0,0,
984,handle_request,Completed,13343,13343.080415999999,0,0,
1233,request_333,Completed,13294,13294.616458,0,0,
111,cache_get,Completed,13499,13499.383915999999,0,0,
733,handle_request,Completed,13383,13383.544833,0,0,
1635,api_request,Completed,13226,13226.928,0,0,
2725,request_709,Completed,13046,13046.719291000001,0,0,
3135,handle_request,Completed,12979,12979.003167,0,0,
3526,request_908,Completed,12910,12910.348624999999,0,0,
3180,cache_get,Completed,12972,12972.266875000001,0,0,
2027,handle_request,Completed,13166,13166.748666,0,0,
3852,handle_request,Completed,12857,12857.376709,0,0,
3962,db_query,Completed,11904,11904.632082999999,0,0,
4535,db_query,Completed,5470,5470.080625,0,0,
2192,api_request,Completed,13135,13135.535334,0,0,
319,cache_get,Completed,13451,13451.052083,0,0,
2502,cache_get,Completed,13087,13087.132083,0,0,
730,request_210,Completed,13383,13383.878625,0,0,
459,cache_get,Completed,13429,13429.986625,0,0,
1437,cache_get,Completed,13261,13261.844958,0,0,
1064,cache_get,Completed,13329,13329.695291,0,0,
3160,api_request,Completed,12972,12972.614042,0,0,
501,api_request,Completed,13423,13423.003958000001,0,0,
739,handle_request,Completed,13384,13384.015542000001,0,0,
4158,db_query,Completed,9703,9703.295667,0,0,
4051,db_query,Completed,10915,10915.164917,0,0,
1915,cache_get,Completed,13181,13181.075166999999,0,0,
2895,cache_get,Completed,13019,13019.546999999999,0,0,
4054,db_query,Completed,10868,10868.493875,0,0,
3349,cache_get,Completed,12944,12944.941541,0,0,
3537,cache_get,Completed,12910,12910.890416,0,0,
1353,request_362,Completed,13274,13274.820917,0,0,
3066,handle_request,Completed,12993,12993.590833,0,0,
1895,handle_request,Completed,13188,13188.159917,0,0,
3161,request_818,Completed,12972,12972.9435,0,0,
4045,db_query,Completed,10975,10975.365291999999,0,0,
886,cache_get,Completed,13356,13356.675417,0,0,
3312,api_request,Completed,12945,12945.265833000001,0,0,
114,request_40,Completed,13500,13500.250583,0,0,
260,handle_request,Completed,13465,13465.082416,0,0,
1684,request_445,Completed,13220,13220.729374999999,0,0,
1186,api_request,Completed,13309,13309.4405,0,0,
2301,cache_get,Completed,13122,13122.303333,0,0,
342,request_111,Completed,13444,13444.813667,0,0,
575,handle_request,Completed,13411,13411.320709,0,0,
3391,request_871,Completed,12931,12931.662666,0,0,
3781,request_969,Completed,12871,12871.517916,0,0,
1440,api_request,Completed,13262,13262.560667000002,0,0,
3061,cache_get,Completed,12994,12994.021832999999,0,0,
4093,db_query,Completed,10431,10431.534583999999,0,0,
1149,api_request,Completed,13316,13316.735666999999,0,0,
2019,cache_get,Completed,13167,13167.807917,0,0,
4674,db_query,Completed,3909,3909.3827920000003,0,0,
3451,handle_request,Completed,12925,12925.653042,0,0,
2217,handle_request,Completed,13136,13136.472458,0,0,
1802,api_request,Completed,13201,13201.005667000001,0,0,
417,handle_request,Completed,13438,13438.112792,0,0,
2690,cache_get,Completed,13054,13054.917375,0,0,
128,cache_get,Completed,13500,13500.671667,0,0,
601,api_request,Completed,13404,13404.837208,0,0,
1545,request_410,Completed,13249,13249.335667000001,0,0,
2407,handle_request,Completed,13102,13102.190959,0,0,
2890,cache_get,Completed,13020,13020.479792,0,0,
4435,db_query,Completed,6589,6589.293333,0,0,
3965,db_query,Completed,11875,11875.891167000002,0,0,
4659,db_query,Completed,4084,4084.19225,0,0,
1140,cache_get,Completed,13317,13317.209292,0,0,
1264,api_request,Completed,13296,13296.243375,0,0,
1403,request_378,Completed,13268,13268.881542000001,0,0,
2619,request_679,Completed,13068,13068.223,0,0,
2933,cache_get,Completed,13013,13013.726083,0,0,
76,request_27,Completed,13508,13508.076458,0,0,
